node,name,RTT_ms,interest_receive_time,interest_sent_time,interest_latency,data_receive_time,data_sent_time,data_latency,parsing,processing,sending_time,functions
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.586121082306,0,,0,0,,0.05,1.42,23.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.6739718914,0,,0,0,,0.10,1.10,25.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.7369658947,0,,0,0,,0.04,1.11,21.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.769453048706,0,,0,0,,0.03,0.82,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.795697927475,0,,0,0,,0.03,0.93,20.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.848392009735,0,,0,0,,0.14,0.88,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.917301893234,0,,0,0,,0.05,0.72,21.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61937.97262907028,0,,0,0,,0.06,1.44,20.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.03148603439,0,,0,0,,0.04,0.84,23.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.05701088905,0,,0,0,,0.03,0.96,21.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.113296985626,0,,0,0,,0.05,1.69,24.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.15820002556,0,,0,0,,0.05,0.87,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.23993897438,0,,0,0,,0.05,0.93,23.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.29363107681,0,,0,0,,0.07,1.67,21.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.37272500992,0,,0,0,,0.08,1.11,21.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.42581796646,0,,0,0,,0.05,0.89,25.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.512398958206,0,,0,0,,0.06,1.20,24.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.578458070755,0,,0,0,,0.04,1.01,22.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.62057900429,0,,0,0,,0.04,0.88,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.677372932434,0,,0,0,,0.04,0.91,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.724199056625,0,,0,0,,0.14,1.51,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.812494039536,0,,0,0,,0.06,1.21,24.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.821185112,0,,0,0,,0.02,9.93,25.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.8707780838,0,,0,0,,0.16,7.01,24.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.90605902672,0,,0,0,,0.05,1.81,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.94701504707,0,,0,0,,3.91,7.56,24.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61938.99281001091,0,,0,0,,0.15,6.11,34.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.0780339241,0,,0,0,,0.10,1.80,22.90,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.09949493408,0,,0,0,,0.03,0.73,24.30,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.131951093674,0,,0,0,,0.03,0.71,24.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.19450688362,0,,0,0,,0.06,1.02,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.22740602493,0,,0,0,,0.03,0.81,23.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.26891589165,0,,0,0,,0.03,0.70,23.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.300992012024,0,,0,0,,0.04,0.76,20.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.35837602615,0,,0,0,,0.05,1.14,25.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.41690993309,0,,0,0,,0.06,1.35,24.30,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.46829509735,0,,0,0,,0.07,1.10,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.53012704849,0,,0,0,,0.06,1.88,25.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.57815408707,0,,0,0,,0.03,0.96,21.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.63927602768,0,,0,0,,0.05,0.79,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.70041489601,0,,0,0,,0.06,1.22,25.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.74474096298,0,,0,0,,0.04,0.95,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.795547008514,0,,0,0,,0.21,1.15,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.87162399292,0,,0,0,,0.05,1.46,20.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.95629811287,0,,0,0,,0.05,0.81,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61939.98456597328,0,,0,0,,0.06,0.86,24.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.01828289032,0,,0,0,,0.04,1.05,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.070878982544,0,,0,0,,0.04,0.85,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.10225105286,0,,0,0,,0.04,0.90,20.85,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.181596040726,0,,0,0,,0.06,1.49,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.227394104004,0,,0,0,,0.05,0.94,22.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.25345206261,0,,0,0,,0.04,0.75,23.40,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.30264401436,0,,0,0,,0.04,0.97,23.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.35340094566,0,,0,0,,0.05,0.80,23.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.38540506363,0,,0,0,,0.06,0.93,24.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.41705989838,0,,0,0,,0.08,0.84,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.467447042465,0,,0,0,,0.05,1.40,23.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.5366089344,0,,0,0,,0.05,1.45,21.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.56828689575,0,,0,0,,0.03,0.72,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.62565088272,0,,0,0,,0.04,0.74,25.71,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.68046808243,0,,0,0,,0.06,1.08,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.72590494156,0,,0,0,,0.03,0.82,21.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.754924058914,0,,0,0,,0.04,0.95,21.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.81138706207,0,,0,0,,0.04,1.21,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.85992002487,0,,0,0,,0.03,0.86,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.89056992531,0,,0,0,,0.03,0.78,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.95456290245,0,,0,0,,0.08,1.55,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,21.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61940.99818897247,0,,0,0,,0.03,0.85,22.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.023190021515,0,,0,0,,0.02,0.73,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.06653690338,0,,0,0,,0.04,0.95,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.10068011284,0,,0,0,,0.04,0.95,21.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.168509960175,0,,0,0,,0.08,1.51,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.23411011696,0,,0,0,,0.05,1.19,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.301861047745,0,,0,0,,0.05,0.81,21.81,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.35203289986,0,,0,0,,0.04,1.42,23.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.39444208145,0,,0,0,,0.04,1.03,20.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.44053697586,0,,0,0,,0.12,1.77,21.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.48183608055,0,,0,0,,0.03,0.80,23.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.53463292122,0,,0,0,,0.04,1.38,23.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.41,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.58111190796,0,,0,0,,0.07,0.80,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.62749791145,0,,0,0,,0.10,1.03,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.68548297882,0,,0,0,,0.28,1.81,25.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.711637973785,0,,0,0,,0.03,1.02,23.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.75835609436,0,,0,0,,0.03,0.97,21.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.834600925446,0,,0,0,,0.07,1.90,20.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.04,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.88021302223,0,,0,0,,0.03,0.88,21.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.91669797897,0,,0,0,,0.03,1.13,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61941.98817896843,0,,0,0,,0.05,1.19,21.57,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.032885074615,0,,0,0,,0.03,0.74,21.79,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.058362960815,0,,0,0,,0.02,0.78,22.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.08508992195,0,,0,0,,0.04,0.94,24.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.12611103058,0,,0,0,,0.04,0.85,21.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.17182588577,0,,0,0,,0.03,0.78,21.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.24822306633,0,,0,0,,0.06,1.36,22.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.322608947754,0,,0,0,,0.08,1.87,24.67,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.370192050934,0,,0,0,,0.04,0.83,24.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.40920996666,0,,0,0,,0.03,0.90,20.40,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.459881067276,0,,0,0,,0.04,0.73,24.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.50112605095,0,,0,0,,0.04,1.33,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.54701900482,0,,0,0,,0.18,1.42,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.60906291008,0,,0,0,,0.06,1.98,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.03,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.68901801109,0,,0,0,,0.10,1.43,20.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.762911081314,0,,0,0,,0.07,0.92,24.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.82458305359,0,,0,0,,0.07,1.30,22.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.86172795296,0,,0,0,,0.03,1.01,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.89309191704,0,,0,0,,0.05,0.89,22.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.956115961075,0,,0,0,,0.04,0.44,24.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61942.98563289642,0,,0,0,,0.07,0.77,21.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.01760697365,0,,0,0,,0.08,0.99,21.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.05460691452,0,,0,0,,0.04,0.86,23.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.09843111038,0,,0,0,,0.05,0.85,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.14700007439,0,,0,0,,0.04,1.59,20.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.41,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.21011590958,0,,0,0,,0.04,0.76,25.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.23712801933,0,,0,0,,0.02,0.92,22.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.26768994331,0,,0,0,,0.02,0.96,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.31056809425,0,,0,0,,0.08,1.15,26.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.366173028946,0,,0,0,,0.07,1.05,21.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.406932115555,0,,0,0,,0.05,0.80,23.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.454265117645,0,,0,0,,0.03,0.50,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.500749111176,0,,0,0,,0.04,1.38,24.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.54710006714,0,,0,0,,0.14,1.21,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.60464596748,0,,0,0,,0.05,1.09,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.68145799637,0,,0,0,,0.05,1.15,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.69701600075,0,,0,0,,0.02,0.77,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.76767206192,0,,0,0,,0.04,0.92,25.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.80421710014,0,,0,0,,0.04,0.72,25.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.84307599068,0,,0,0,,0.03,0.75,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.88418006897,0,,0,0,,0.05,1.16,23.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.93430805206,0,,0,0,,0.04,0.85,21.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61943.977456092834,0,,0,0,,0.03,0.98,21.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.04402899742,0,,0,0,,0.07,1.74,23.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.10631895065,0,,0,0,,0.04,2.32,22.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.143901109695,0,,0,0,,0.13,1.14,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.18499088287,0,,0,0,,0.03,0.91,24.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.23448610306,0,,0,0,,0.03,0.88,24.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.276952028275,0,,0,0,,0.04,0.83,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.32498407364,0,,0,0,,0.08,2.00,24.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.37340307236,0,,0,0,,0.04,0.96,25.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.455166101456,0,,0,0,,0.06,1.58,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.51655101776,0,,0,0,,0.04,0.75,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.56964993477,0,,0,0,,0.11,1.38,21.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,20.58,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.65194797516,0,,0,0,,0.09,1.51,20.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.68810200691,0,,0,0,,0.03,0.72,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.73276305199,0,,0,0,,0.03,0.68,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.78008008003,0,,0,0,,0.08,0.97,24.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.830719947815,0,,0,0,,0.03,0.83,20.64,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.86271905899,0,,0,0,,0.04,0.73,22.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.894292116165,0,,0,0,,0.03,0.77,23.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61944.97542190552,0,,0,0,,0.06,1.53,21.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.57,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.02406191826,0,,0,0,,0.04,0.80,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.07487607002,0,,0,0,,0.06,0.92,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.104002952576,0,,0,0,,0.06,1.19,24.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.166191101074,0,,0,0,,0.05,1.92,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.67,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.22284388542,0,,0,0,,0.04,1.10,25.45,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.26139211655,0,,0,0,,0.02,0.84,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.31778407097,0,,0,0,,0.03,0.80,25.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.36561489105,0,,0,0,,0.04,1.46,22.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.41873002052,0,,0,0,,0.05,0.87,23.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.47393488884,0,,0,0,,0.05,1.56,20.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,20.90,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.536318063736,0,,0,0,,0.05,1.38,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.5804131031,0,,0,0,,0.08,0.81,22.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.62661600113,0,,0,0,,0.07,0.67,22.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.66466498375,0,,0,0,,0.05,1.12,25.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.71427798271,0,,0,0,,0.04,0.76,25.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.74509596825,0,,0,0,,0.04,0.72,21.50,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.794853925705,0,,0,0,,0.04,0.83,23.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.84286093712,0,,0,0,,0.02,0.71,23.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.909324884415,0,,0,0,,0.07,3.23,20.81,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.924844026566,0,,0,0,,0.03,0.74,22.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61945.9566180706,0,,0,0,,0.03,0.46,23.96,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.02159309387,0,,0,0,,0.04,0.79,21.96,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.07442903519,0,,0,0,,0.05,1.65,21.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.12968611717,0,,0,0,,0.04,0.88,25.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.19830107689,0,,0,0,,0.07,1.56,20.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.24544095993,0,,0,0,,0.02,0.87,22.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.28523397446,0,,0,0,,0.05,0.85,21.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.33621811867,0,,0,0,,0.04,0.80,22.85,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.36840701103,0,,0,0,,0.06,0.81,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.39905810356,0,,0,0,,0.03,0.82,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.43013906479,0,,0,0,,0.03,0.88,20.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.495023965836,0,,0,0,,0.05,0.89,23.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.54694604874,0,,0,0,,0.04,0.89,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.60254406929,0,,0,0,,0.04,0.87,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.63687205315,0,,0,0,,0.10,0.98,21.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.667993068695,0,,0,0,,0.03,1.00,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.72781896591,0,,0,0,,0.06,1.60,21.79,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,61946.83895492554,0,,0,0,,0.06,1.67,21.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.10,[]
